Company name,Material type,Material,Process,Quantity,Manufacturing cost,Shipping cost,Day ordered,Delivery date,Lead time,Country,,Scattered plot with manufacturing cost vs delivery time
Crennovations 3D,Polymer,PA12,PBF-LB,1,81.64,48.75,7-Jul,22-Jul,15,India,,
STURM® INDUSTRIES,Polymer,PA12,PBF-LB,1,47.85,92.23,7-Jul,14-Jul,7,Germany,,
Smart Factory,Polymer,PA12,PBF-LB,1,61.93,100.47,7-Jul,18-Jul,11,Lithuania,,
Xpressive Mfg,Polymer,PA12,PBF-LB,1,145.08,19.99,7-Jul,17-Jul,10,India,,
JawsTec,Polymer,PA12,PBF-LB,1,52.04,113.75,7-Jul,17-Jul,10,U.S.,,
JawsTec,Polymer,PA12,PBF-LB,1,167.51,113.75,7-Jul,10-Jul,3,U.S.,,
Shapeways,Polymer,PA12,PBF-LB,1,303.05,30.54,7-Jul,25-Jul,18,Netherlands,,
3D Creative,Polymer,PA12,PBF-LB,1,365.59,34.17,7-Jul,6-Aug,30,Lithuania,,
J3D,Polymer,PA12,MEX,1,19.44,0,7-Jul,30-Jul,23,Argentina,,
J3D,Polymer,PA12,MEX,1,19.44,15.44,7-Jul,23-Jul,16,Argentina,,
3D For Me Studio,Polymer,PA12,MEX,1,37.05,8.13,7-Jul,28-Jul,21,U.S.,,
3D For Me Studio,Polymer,PA12,MEX,1,41.38,8.13,7-Jul,23-Jul,16,U.S.,,
J3D,Polymer,PA12,MEX,1,40.86,13,7-Jul,25-Jul,18,Argentina,,
3D For Me Studio,Polymer,PA12,MEX,1,41.38,19.5,7-Jul,21-Jul,14,U.S.,,
M Aerospace RTC,Polymer,PA12,MEX,1,49.93,13.82,7-Jul,23-Jul,16,Mexico,,
D3D Printing Services,Polymer,PA12,MEX,1,36.89,30.88,7-Jul,15-Aug,39,U.S.,,
Shenzhen 3D Innovate,Polymer,PA12,MEX,1,42.19,26,7-Jul,25-Jul,18,China,,
Shenzhen 3D Innovate,Polymer,PA12,MEX,1,42.78,26,7-Jul,24-Jul,17,China,,
D3D Printing Services,Polymer,PA12,MEX,1,40.82,30.88,7-Jul,8-Aug,32,U.S.,,
Shenzhen 3D Innovate,Polymer,PA12,MEX,1,42.78,34.13,7-Jul,23-Jul,16,China,,
D3D Printing Services,Polymer,PA12,MEX,1,40.82,48.75,7-Jul,6-Aug,30,U.S.,,
Nologo Design,Polymer,PA12,MEX,1,38.43,58.36,7-Jul,6-Aug,30,Germany,,
3D For Me Studio,Polymer,PA12,MEX,1,41.38,66.63,7-Jul,17-Jul,10,U.S.,,
3D For Me Studio,Polymer,PA12,MEX,1,97.41,19.5,7-Jul,16-Jul,9,U.S.,,
D3D Printing Services,Polymer,PA12,MEX,1,76.15,48.75,7-Jul,30-Jul,23,U.S.,,
3D For Me Studio,Polymer,PA12,MEX,1,97.41,66.63,7-Jul,14-Jul,7,U.S.,,
Nologo Design,Polymer,PA12,MEX,1,38.43,170.68,7-Jul,22-Jul,15,Germany,,
Nologo Design,Polymer,PA12,MEX,1,47.63,170.68,7-Jul,18-Jul,11,Germany,,
Imagination 3D Fashion SRL,Polymer,PA12,MEX,1,312.21,30.15,7-Jul,23-Jul,16,Romania,,
Hudson Creative Group,Polymer,PA12,MEX,1,521.56,11.38,7-Jul,29-Jul,22,U.S.,,
Hudson Creative Group,Polymer,PA12,MEX,1,1041.56,11.38,7-Jul,17-Jul,10,U.S.,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-IR,1,57.43,0,7-Jul,23-Jul,16,China,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-IR,1,59.15,26,7-Jul,22-Jul,15,China,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-IR,1,59.15,34.13,7-Jul,21-Jul,14,China,,
IN3DTEC,Polymer,PA11,PBF-IR,1,81,22.1,7-Jul,18-Jul,11,China,,
IN3DTEC,Polymer,PA11,PBF-IR,1,81,32.5,7-Jul,16-Jul,9,China,,
Europac3D,Polymer,PA11,PBF-IR,1,66.2,81.52,7-Jul,25-Jul,18,United Kingdom,,
M Aerospace RTC,Polymer,PA11,PBF-IR,1,469.56,13.82,7-Jul,30-Jul,23,Mexico,,
ProtoTi,Polymer,PA11,PBF-LB,1,32.44,19.5,8-Jul,22-Jul,14,China,,
ProtoTi,Polymer,PA11,PBF-LB,1,32.44,30.88,8-Jul,18-Jul,10,China,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-LB,1,52,26,8-Jul,29-Jul,21,China,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-LB,1,53.56,26,8-Jul,28-Jul,20,China,,
Shenzhen 3D Innovate,Polymer,PA11,PBF-LB,1,53.56,34.13,8-Jul,25-Jul,17,China,,
3DPnxt,Polymer,PA11,PBF-LB,1,71.42,19.5,8-Jul,23-Jul,15,China,,
3DPnxt,Polymer,PA11,PBF-LB,1,72.12,19.5,8-Jul,22-Jul,14,China,,
3DPnxt,Polymer,PA11,PBF-LB,1,72.12,30.88,8-Jul,18-Jul,10,China,,
Autotiv MFG,Polymer,PA11,PBF-LB,1,116.6,16.25,8-Jul,29-Jul,21,U.S.,,
IN3DTEC,Polymer,PA11,PBF-LB,1,113.89,22.1,8-Jul,21-Jul,13,China,,
Autotiv MFG,Polymer,PA11,PBF-LB,1,116.6,29.25,8-Jul,24-Jul,16,U.S.,,
IN3DTEC,Polymer,PA11,PBF-LB,1,113.89,32.5,8-Jul,17-Jul,9,China,,
Autotiv MFG,Polymer,PA11,PBF-LB,1,116.6,60.13,8-Jul,23-Jul,15,U.S.,,
Shenzhen 3D Innovate,Polymer,PA6,PBF-LB,1,122.06,26,8-Jul,24-Jul,16,China,,
Shenzhen 3D Innovate,Polymer,PA6,PBF-LB,1,125.78,26,8-Jul,23-Jul,15,China,,
Shenzhen 3D Innovate,Polymer,PA6,PBF-LB,1,125.78,34.13,8-Jul,22-Jul,14,China,,
IN3DTEC,Polymer,PA6,PBF-LB,1,143.25,22.1,8-Jul,21-Jul,13,China,,
IN3DTEC,Polymer,PA6,PBF-LB,1,143.25,32.5,8-Jul,17-Jul,9,China,,
Infinite 3D Creations,Polymer,PLA,MEX,1,11.62,6.5,8-Jul,25-Jul,17,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1,12.74,6.5,8-Jul,24-Jul,16,U.S.,,
KS 3D Print,Polymer,PLA,MEX,1,16.91,8.11,8-Jul,21-Jul,13,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1,12.74,13,8-Jul,22-Jul,14,U.S.,,
Storme Technologies,Polymer,PLA,MEX,1,17.81,8.13,8-Jul,1-Aug,24,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1,14.42,13,8-Jul,17-Jul,9,U.S.,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1,20.28,8.13,8-Jul,30-Jul,22,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1,21.11,8.13,8-Jul,29-Jul,21,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1,23.06,8.13,8-Jul,23-Jul,15,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1,15.68,16.25,8-Jul,31-Jul,23,U.S.,,
J3D,Polymer,PLA,MEX,1,19.44,13,8-Jul,31-Jul,23,Argentina,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1,24.96,8.13,8-Jul,22-Jul,14,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1,17.26,16.25,8-Jul,24-Jul,16,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1,18.4,16.25,8-Jul,23-Jul,15,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1,21.88,12.99,8-Jul,25-Jul,17,U.S.,,
J3D,Polymer,PLA,MEX,1,19.44,15.44,8-Jul,24-Jul,16,Argentina,,
Autotiv MFG,Polymer,PLA,MEX,1,20.28,16.25,8-Jul,22-Jul,14,U.S.,,
KS 3D Print,Polymer,PLA,MEX,1,16.91,19.97,8-Jul,17-Jul,9,U.S.,,
3D Creative,Polymer,PLA,MEX,1,5.26,34.17,8-Jul,6-Aug,29,Lithuania,,
ZLabs3D,Polymer,PLA,MEX,1,21.88,17.81,8-Jul,21-Jul,13,U.S.,,
3D Creative,Polymer,PLA,MEX,1,5.61,34.17,8-Jul,4-Aug,27,Lithuania,,
KS 3D Print,Polymer,PLA,MEX,1,19.99,19.97,8-Jul,16-Jul,8,U.S.,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1,24.96,16.25,8-Jul,18-Jul,10,U.S.,,
J3D,Polymer,PLA,MEX,1,28.6,13,8-Jul,28-Jul,20,Argentina,,
Corvallis3D,Polymer,PLA,MEX,1,30.68,11.05,8-Jul,31-Jul,23,U.S.,,
Ľubomír Pavliš,Polymer,PLA,MEX,1,11.88,30.15,8-Jul,30-Jul,22,Slovakia,,
3D For Me Studio,Polymer,PLA,MEX,1,23.06,19.5,8-Jul,21-Jul,13,U.S.,,
Corvallis3D,Polymer,PLA,MEX,1,31.53,11.05,8-Jul,25-Jul,17,U.S.,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1,27.3,16.25,8-Jul,16-Jul,8,U.S.,,
IN3DTEC,Polymer,PLA,MEX,1,21.52,22.1,8-Jul,23-Jul,15,China,,
Ergostasio Design and Engineering,Polymer,PLA,MEX,1,12.81,33.53,8-Jul,28-Jul,20,Australia,,
D3D Printing Services,Polymer,PLA,MEX,1,16.19,30.88,8-Jul,18-Aug,41,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1,30.81,17.81,8-Jul,17-Jul,9,U.S.,,
D3D Printing Services,Polymer,PLA,MEX,1,17.81,30.88,8-Jul,11-Aug,34,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1,20.28,29.25,8-Jul,17-Jul,9,U.S.,,
Corvallis3D,Polymer,PLA,MEX,1,31.53,19.5,8-Jul,23-Jul,15,U.S.,,
Ľubomír Pavliš,Polymer,PLA,MEX,1,21,30.15,8-Jul,29-Jul,21,Slovakia,,
CAZ 3Designs,Polymer,PLA,MEX,1,32.97,18.8,8-Jul,23-Jul,15,Canada,,
IN3DTEC,Polymer,PLA,MEX,1,21.52,32.5,8-Jul,21-Jul,13,China,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1,17.26,40.63,8-Jul,22-Jul,14,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1,29.63,29.25,8-Jul,14-Jul,6,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1,21.97,40.63,8-Jul,18-Jul,10,U.S.,,
Ergostasio Design and Engineering,Polymer,PLA,MEX,1,12.81,50.3,8-Jul,21-Jul,13,Australia,,
D3D Printing Services,Polymer,PLA,MEX,1,17.81,48.75,8-Jul,7-Aug,30,U.S.,,
Sanesra3D,Polymer,PLA,MEX,1,66.56,0,8-Jul,14-Jul,6,Pakistan,,
Velto3D,Polymer,PLA,MEX,1,34.06,32.5,8-Jul,23-Jul,15,Canada,,
Shenzhen 3D Innovate,Polymer,PLA,MEX,1,42.19,26,8-Jul,25-Jul,17,China,,
CAZ 3Designs,Polymer,PLA,MEX,1,32.97,37.6,8-Jul,22-Jul,14,Canada,,
ZLabs3D,Polymer,PLA,MEX,1,21.88,52.77,8-Jul,18-Jul,10,U.S.,,
Shenzhen 3D Innovate,Polymer,PLA,MEX,1,42.19,34.13,8-Jul,24-Jul,16,China,,
Imagination 3D Fashion SRL,Polymer,PLA,MEX,1,47.94,30.15,8-Jul,21-Jul,13,Romania,,
3DBonum,Polymer,PLA,MEX,1,19.72,60.28,8-Jul,22-Jul,14,Lithuania,,
Autotiv MFG,Polymer,PLA,MEX,1,20.28,60.13,8-Jul,16-Jul,8,U.S.,,
Hudson Creative Group,Polymer,PLA,MEX,1,69.16,11.38,8-Jul,17-Jul,9,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1,61.67,19.5,8-Jul,17-Jul,9,U.S.,,
D3D Printing Services,Polymer,PLA,MEX,1,32.44,48.75,8-Jul,31-Jul,23,U.S.,,
Amber Layer,Polymer,PLA,MEX,1,41.83,40.19,8-Jul,30-Jul,22,Lithuania,,
CAZ 3Designs,Polymer,PLA,MEX,1,32.97,50.13,8-Jul,17-Jul,9,Canada,,
ZLabs3D,Polymer,PLA,MEX,1,30.81,52.77,8-Jul,16-Jul,8,U.S.,,
3D-Solutions,Polymer,PLA,MEX,1,31.78,54.02,8-Jul,30-Jul,22,Belgium,,
3D For Me Studio,Polymer,PLA,MEX,1,23.06,66.63,8-Jul,17-Jul,9,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1,29.63,60.13,8-Jul,11-Jul,3,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1,90.94,0,8-Jul,22-Jul,14,U.S.,,
Corvallis3D,Polymer,PLA,MEX,1,72.23,19.5,8-Jul,17-Jul,9,U.S.,,
3D INNOVACION SIGLO XXI S.L,Polymer,PLA,MEX,1,13.7,80.37,8-Jul,1-Aug,24,Spain,,
Nologo Design,Polymer,PLA,MEX,1,36.29,58.36,8-Jul,7-Aug,30,Germany,,
CAZ 3Designs,Polymer,PLA,MEX,1,32.97,62.67,8-Jul,15-Jul,7,Canada,,
SchmidtProto,Polymer,PLA,MEX,1,90.94,6.5,8-Jul,18-Jul,10,U.S.,,
Velto3D,Polymer,PLA,MEX,1,34.06,65,8-Jul,18-Jul,10,Canada,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1,24.58,80.37,8-Jul,25-Jul,17,Bulgaria,,
ZLabs3D,Polymer,PLA,MEX,1,21.88,86.1,8-Jul,17-Jul,9,U.S.,,
3D INNOVACION SIGLO XXI S.L,Polymer,PLA,MEX,1,32.19,80.37,8-Jul,30-Jul,22,Spain,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1,34.44,80.37,8-Jul,23-Jul,15,Bulgaria,,
ZLabs3D,Polymer,PLA,MEX,1,30.81,86.1,8-Jul,15-Jul,7,U.S.,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1,41.83,76.36,8-Jul,21-Jul,13,Italy,,
3DXPRESS,Polymer,PLA,MEX,1,39.23,83.83,8-Jul,5-Aug,28,Australia,,
CAZ 3Designs,Polymer,PLA,MEX,1,32.97,94,8-Jul,18-Jul,10,Canada,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1,47.85,80.18,8-Jul,17-Jul,9,Germany,,
3D For Me Studio,Polymer,PLA,MEX,1,61.67,66.63,8-Jul,15-Jul,7,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1,90.94,40.63,8-Jul,15-Jul,7,U.S.,,
M3DB,Polymer,PLA,MEX,1,16.25,116.54,8-Jul,7-Aug,30,Italy,,
M3DB,Polymer,PLA,MEX,1,19.44,116.54,8-Jul,29-Jul,21,Italy,,
3D Tvornica,Polymer,PLA,MEX,1,35.56,100.47,8-Jul,31-Jul,23,Croatia,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1,41.83,94.45,8-Jul,18-Jul,10,Italy,,
Corvallis3D,Polymer,PLA,MEX,1,31.53,105.63,8-Jul,21-Jul,13,U.S.,,
3D Tvornica,Polymer,PLA,MEX,1,37.34,100.47,8-Jul,23-Jul,15,Croatia,,
3DXPRESS,Polymer,PLA,MEX,1,54.75,83.83,8-Jul,31-Jul,23,Australia,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1,47.85,92.23,8-Jul,15-Jul,7,Germany,,
3D-Solutions,Polymer,PLA,MEX,1,31.78,110.08,8-Jul,18-Jul,10,Belgium,,
Gramm GmbH,Polymer,PLA,MEX,1,61.93,80.37,8-Jul,30-Jul,22,Germany,,
Amber Layer,Polymer,PLA,MEX,1,41.83,100.47,8-Jul,18-Jul,10,Lithuania,,
3D Tvornica,Polymer,PLA,MEX,1,44.48,100.47,8-Jul,21-Jul,13,Croatia,,
Twój StartUp,Polymer,PLA,MEX,1,106.73,40.19,8-Jul,14-Aug,37,Poland,,
Hudson Creative Group,Polymer,PLA,MEX,1,136.76,11.38,8-Jul,17-Jul,9,U.S.,,
M3DB,Polymer,PLA,MEX,1,37.24,116.54,8-Jul,25-Jul,17,Italy,,
MaGo Lab S.N.C.,Polymer,PLA,MEX,1,61.15,94.45,8-Jul,17-Jul,9,Italy,,
Twój StartUp,Polymer,PLA,MEX,1,118.19,40.19,8-Jul,5-Aug,28,Poland,,
SchmidtProto,Polymer,PLA,MEX,1,90.94,81.25,8-Jul,14-Jul,6,U.S.,,
Corvallis3D,Polymer,PLA,MEX,1,72.23,105.63,8-Jul,15-Jul,7,U.S.,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1,100.02,80.37,8-Jul,18-Jul,10,Bulgaria,,
RE3D,Polymer,PLA,MEX,1,140.93,40.63,8-Jul,28-Jul,20,Mexico,,
Gramm GmbH,Polymer,PLA,MEX,1,61.93,120.56,8-Jul,21-Jul,13,Germany,,
Twój StartUp,Polymer,PLA,MEX,1,158.28,40.19,8-Jul,31-Jul,23,Poland,,
HenleyPrint3D,Polymer,PLA,MEX,1,59.86,139.73,8-Jul,21-Jul,13,United Kingdom,,
Mirage PRG sro,Polymer,PLA,MEX,1,51.87,150.71,8-Jul,28-Jul,20,Czech Republic,,
RE3D,Polymer,PLA,MEX,1,140.93,65,8-Jul,18-Jul,10,Mexico,,
Nologo Design,Polymer,PLA,MEX,1,36.29,170.68,8-Jul,21-Jul,13,Germany,,
Mirage PRG sro,Polymer,PLA,MEX,1,51.87,200.94,8-Jul,24-Jul,16,Czech Republic,,
Infinite 3D Creations,Polymer,PETG,MEX,1,12.95,6.5,8-Jul,25-Jul,17,U.S.,,
Infinite 3D Creations,Polymer,PETG,MEX,1,14.22,6.5,8-Jul,24-Jul,16,U.S.,,
M Aerospace RTC,Polymer,PETG,MEX,1,11.31,13.82,8-Jul,22-Jul,14,Mexico,,
Storme Technologies,Polymer,PETG,MEX,1,17.81,8.13,8-Jul,1-Aug,24,U.S.,,
Infinite 3D Creations,Polymer,PETG,MEX,1,14.22,13,8-Jul,22-Jul,14,U.S.,,
Infinite 3D Creations,Polymer,PETG,MEX,1,16.11,13,8-Jul,17-Jul,9,U.S.,,
Detroit 3D Manufacturing,Polymer,PETG,MEX,1,21.45,8.13,8-Jul,30-Jul,22,U.S.,,
3D For Me Studio,Polymer,PETG,MEX,1,22.56,8.13,8-Jul,29-Jul,21,U.S.,,
J3D,Polymer,PETG,MEX,1,17.81,13,8-Jul,28-Jul,20,Argentina,,
Keene Additive Manufacturing,Polymer,PETG,MEX,1,15.68,16.25,8-Jul,31-Jul,23,U.S.,,
3D For Me Studio,Polymer,PETG,MEX,1,24.71,8.13,8-Jul,23-Jul,15,U.S.,,
J3D,Polymer,PETG,MEX,1,17.81,15.44,8-Jul,24-Jul,16,Argentina,,
Keene Additive Manufacturing,Polymer,PETG,MEX,1,17.26,16.25,8-Jul,24-Jul,16,U.S.,,
Detroit 3D Manufacturing,Polymer,PETG,MEX,1,26.43,8.13,8-Jul,23-Jul,15,U.S.,,
ZLabs3D,Polymer,PETG,MEX,1,21.88,12.99,8-Jul,24-Jul,16,U.S.,,
Ergostasio Design and Engineering,Polymer,PETG,MEX,1,12.78,22.29,8-Jul,28-Jul,20,Australia,,
3D Creative,Polymer,PETG,MEX,1,5.24,34.07,8-Jul,6-Aug,29,Lithuania,,
3D Creative,Polymer,PETG,MEX,1,5.61,34.07,8-Jul,4-Aug,27,Lithuania,,
ZLabs3D,Polymer,PETG,MEX,1,21.88,17.81,8-Jul,18-Jul,10,U.S.,,
Ľubomír Pavliš,Polymer,PETG,MEX,1,11.65,30.06,8-Jul,30-Jul,22,Slovakia,,
Corvallis3D,Polymer,PETG,MEX,1,31.37,11.05,8-Jul,31-Jul,23,U.S.,,
Detroit 3D Manufacturing,Polymer,PETG,MEX,1,26.43,16.25,8-Jul,21-Jul,13,U.S.,,
J3D,Polymer,PETG,MEX,1,30.08,13,8-Jul,23-Jul,15,Argentina,,
Corvallis3D,Polymer,PETG,MEX,1,32.24,11.05,8-Jul,25-Jul,17,U.S.,,
3D For Me Studio,Polymer,PETG,MEX,1,24.71,19.5,8-Jul,21-Jul,13,U.S.,,
Detroit 3D Manufacturing,Polymer,PETG,MEX,1,28.91,16.25,8-Jul,16-Jul,8,U.S.,,
Sojatec LLC,Polymer,PETG,MEX,1,42.19,4.88,8-Jul,24-Jul,16,U.S.,,
D3D Printing Services,Polymer,PETG,MEX,1,16.19,30.88,8-Jul,18-Aug,41,U.S.,,
D3D Printing Services,Polymer,PETG,MEX,1,17.81,30.88,8-Jul,11-Aug,34,U.S.,,
Ľubomír Pavliš,Polymer,PETG,MEX,1,20.63,30.06,8-Jul,29-Jul,21,Slovakia,,
CAZ 3Designs,Polymer,PETG,MEX,1,32.88,18.75,8-Jul,22-Jul,14,Canada,,
Corvallis3D,Polymer,PETG,MEX,1,32.24,19.5,8-Jul,23-Jul,15,U.S.,,
Ergostasio Design and Engineering,Polymer,PETG,MEX,1,12.78,39.01,8-Jul,21-Jul,13,Australia,,
IN3DTEC,Polymer,PETG,MEX,1,29.97,22.1,8-Jul,23-Jul,15,China,,
ZLabs3D,Polymer,PETG,MEX,1,34.88,17.81,8-Jul,16-Jul,8,U.S.,,
Keene Additive Manufacturing,Polymer,PETG,MEX,1,17.26,40.63,8-Jul,22-Jul,14,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1,39.78,19.99,8-Jul,6-Aug,29,Canada,,
IN3DTEC,Polymer,PETG,MEX,1,29.97,32.5,8-Jul,21-Jul,13,China,,
Keene Additive Manufacturing,Polymer,PETG,MEX,1,21.97,40.63,8-Jul,18-Jul,10,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1,42.88,19.99,8-Jul,25-Jul,17,Canada,,
Sanesra3D,Polymer,PETG,MEX,1,66.56,0,8-Jul,14-Jul,6,Pakistan,,
D3D Printing Services,Polymer,PETG,MEX,1,17.81,48.75,8-Jul,7-Aug,30,U.S.,,
Velto3D,Polymer,PETG,MEX,1,34.06,32.5,8-Jul,23-Jul,15,Canada,,
3DBonum,Polymer,PETG,MEX,1,6.84,60.1,8-Jul,22-Jul,14,Lithuania,,
3DFY Labs,Polymer,PETG,MEX,1,42.88,24.99,8-Jul,22-Jul,14,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1,32.88,37.49,8-Jul,21-Jul,13,Canada,,
Autotiv MFG,Polymer,PETG,MEX,1,55.68,16.25,8-Jul,23-Jul,15,U.S.,,
ZLabs3D,Polymer,PETG,MEX,1,21.88,52.77,8-Jul,17-Jul,9,U.S.,,
Imagination 3D Fashion SRL,Polymer,PETG,MEX,1,45.24,30.06,8-Jul,21-Jul,13,Romania,,
Autotiv MFG,Polymer,PETG,MEX,1,61.69,16.25,8-Jul,22-Jul,14,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1,42.88,37.49,8-Jul,23-Jul,15,Canada,,
D3D Printing Services,Polymer,PETG,MEX,1,32.44,48.75,8-Jul,31-Jul,23,U.S.,,
Amber Layer,Polymer,PETG,MEX,1,41.71,40.07,8-Jul,30-Jul,22,Lithuania,,
Sojatec LLC,Polymer,PETG,MEX,1,42.19,40.63,8-Jul,22-Jul,14,U.S.,,
CAZ 3Designs,Polymer,PETG,MEX,1,32.88,49.98,8-Jul,16-Jul,8,Canada,,
3D For Me Studio,Polymer,PETG,MEX,1,64.92,19.5,8-Jul,17-Jul,9,U.S.,,
3D-Solutions,Polymer,PETG,MEX,1,31.69,53.87,8-Jul,30-Jul,22,Belgium,,
3DFY Labs,Polymer,PETG,MEX,1,42.88,43.74,8-Jul,21-Jul,13,Canada,,
ZLabs3D,Polymer,PETG,MEX,1,34.88,52.77,8-Jul,15-Jul,7,U.S.,,
Autotiv MFG,Polymer,PETG,MEX,1,61.69,29.25,8-Jul,17-Jul,9,U.S.,,
SchmidtProto,Polymer,PETG,MEX,1,90.94,0,8-Jul,22-Jul,14,U.S.,,
3D For Me Studio,Polymer,PETG,MEX,1,24.71,66.63,8-Jul,17-Jul,9,U.S.,,
Corvallis3D,Polymer,PETG,MEX,1,73.84,19.5,8-Jul,17-Jul,9,U.S.,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PETG,MEX,1,13.83,80.14,8-Jul,25-Jul,17,Bulgaria,,
Nologo Design,Polymer,PETG,MEX,1,36.2,58.19,8-Jul,7-Aug,30,Germany,,
CAZ 3Designs,Polymer,PETG,MEX,1,32.88,62.48,8-Jul,14-Jul,6,Canada,,
SchmidtProto,Polymer,PETG,MEX,1,90.94,6.5,8-Jul,18-Jul,10,U.S.,,
Velto3D,Polymer,PETG,MEX,1,34.06,65,8-Jul,18-Jul,10,Canada,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PETG,MEX,1,19.07,80.14,8-Jul,23-Jul,15,Bulgaria,,
ZLabs3D,Polymer,PETG,MEX,1,21.88,86.1,8-Jul,16-Jul,8,U.S.,,
Sojatec LLC,Polymer,PETG,MEX,1,72.12,40.63,8-Jul,17-Jul,9,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1,92.72,24.99,8-Jul,17-Jul,9,Canada,,
MaGo Lab S.N.C.,Polymer,PETG,MEX,1,41.71,76.13,8-Jul,21-Jul,13,Italy,,
ZLabs3D,Polymer,PETG,MEX,1,34.88,86.1,8-Jul,14-Jul,6,U.S.,,
Autotiv MFG,Polymer,PETG,MEX,1,91.73,29.25,8-Jul,14-Jul,6,U.S.,,
Autotiv MFG,Polymer,PETG,MEX,1,61.69,60.13,8-Jul,16-Jul,8,U.S.,,
CAZ 3Designs,Polymer,PETG,MEX,1,32.88,93.72,8-Jul,17-Jul,9,Canada,,
STURM® INDUSTRIES,Polymer,PETG,MEX,1,47.71,79.94,8-Jul,17-Jul,9,Germany,,
Hudson Creative Group,Polymer,PETG,MEX,1,116.48,11.38,8-Jul,18-Jul,10,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1,92.72,37.49,8-Jul,18-Jul,10,Canada,,
3D For Me Studio,Polymer,PETG,MEX,1,64.92,66.63,8-Jul,15-Jul,7,U.S.,,
SchmidtProto,Polymer,PETG,MEX,1,90.94,40.63,8-Jul,15-Jul,7,U.S.,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PETG,MEX,1,53.95,80.14,8-Jul,18-Jul,10,Bulgaria,,
3D Tvornica,Polymer,PETG,MEX,1,35.43,100.17,8-Jul,31-Jul,23,Croatia,,
MaGo Lab S.N.C.,Polymer,PETG,MEX,1,41.71,94.17,8-Jul,18-Jul,10,Italy,,
M3DB,Polymer,PETG,MEX,1,19.71,116.2,8-Jul,7-Aug,30,Italy,,
3DFY Labs,Polymer,PETG,MEX,1,92.72,43.74,8-Jul,16-Jul,8,Canada,,
3D Tvornica,Polymer,PETG,MEX,1,37.2,100.17,8-Jul,30-Jul,22,Croatia,,
Corvallis3D,Polymer,PETG,MEX,1,32.24,105.63,8-Jul,21-Jul,13,U.S.,,
STURM® INDUSTRIES,Polymer,PETG,MEX,1,47.71,91.96,8-Jul,15-Jul,7,Germany,,
M3DB,Polymer,PETG,MEX,1,23.67,116.2,8-Jul,29-Jul,21,Italy,,
3D-Solutions,Polymer,PETG,MEX,1,31.69,109.75,8-Jul,18-Jul,10,Belgium,,
Gramm GmbH,Polymer,PETG,MEX,1,61.74,80.14,8-Jul,30-Jul,22,Germany,,
Amber Layer,Polymer,PETG,MEX,1,41.71,100.17,8-Jul,18-Jul,10,Lithuania,,
3D Tvornica,Polymer,PETG,MEX,1,44.31,100.17,8-Jul,21-Jul,13,Croatia,,
Twój StartUp,Polymer,PETG,MEX,1,106.43,40.07,8-Jul,14-Aug,37,Poland,,
Autotiv MFG,Polymer,PETG,MEX,1,91.73,60.13,8-Jul,11-Jul,3,U.S.,,
